60.2386809945806,25.0062762127472
60.1578212711756,24.9664396778104
60.1631978415428,24.8890963034881
60.1654485979097,24.9462477500078
60.1658523269826,24.9419721586168
60.1713579058621,24.9310927426887
60.1714675480113,25.0249458825258
60.1721955407138,24.9729145161394
60.1831664616107,25.0912841460267
60.184312029907,24.9653042357261
60.1925856494937,25.1009703870204
60.198701668464,25.0051405126794
60.2229792557177,24.9502341308629
60.224593014816,24.9785629467105
60.2251940408355,25.0424984015394
60.2291508910177,24.8872715052408
60.2336658687274,25.0880472143881
60.2379728796519,25.0398822152064
60.2528338236132,25.0259283619282
60.2705481703587,24.9926963400822
60.2756847148941,24.9550420373855
60.1915208911072,24.8979772937561
60.1931872036109,24.9690507463376
60.1968334947147,25.0157428445268
60.1998976125213,24.8677581604028
60.211527201045,25.0801182620187
60.1850118793617,25.127834625634
60.1936973369186,25.077026880173
60.1996698349126,25.1316080441902
60.2010631153989,24.9289663369249
60.2157537586044,25.0901530532004
60.2174474293007,25.1528822641255
60.2273083859186,24.874850531575
60.2292575920284,25.0920083123623
60.231590797411,25.1016878169932
60.2693117193625,25.0069681263194
60.1558944731884,24.8902420785363
60.1613912083796,24.8801864303054
60.1691546332676,25.0772738622869
60.1723465879667,24.9305076481584
60.1778560109446,24.9148914442979
60.1875112141845,25.1507184529219
60.1946498333925,25.0523810201173
60.1983764175556,24.9606189306258
60.2034875828493,25.0097474341161
60.2072604437932,24.9840987721074
60.216269812788,24.912944403646
60.2194314267184,25.063479489875
60.2207422621563,24.9324751911627
60.2237164370146,25.0217957953302
60.2421065486211,25.0501838424106
60.2498588370156,24.9903427499632
60.2521779783034,25.0898812646607
60.2544914034012,24.9821106023227
60.2611772351955,25.0664212043276
60.2712325225312,25.1005381528439
60.156247385331,24.8938253934465
60.1692138511769,24.9765300930448
60.2033172237239,24.9688351139245
60.2145623518557,25.1009995019197
60.2419762035608,24.9168077942493
60.1545455893747,25.0228091509219
60.1697883503344,24.8790575893426
60.1811556042744,25.0756529857744
60.2213075450688,24.8600221494534
60.221604334694,24.9427378668589
60.2321206960152,25.0546603935256
60.2454956076058,24.9935023336417
60.2676647112772,24.9041697643229
60.2723329823175,24.9410765462914
60.2746190459111,24.9334197372386
60.1841897120219,24.9176113878651
60.1876881326296,25.0199508493967
60.2095747504212,25.0951811146641
60.2163061283084,24.9068983547992
60.2368299202574,25.064579787
60.1639811401935,25.0695758867182
60.1685333146363,25.097049309789
60.1854342563322,24.946643261972
60.2341611811856,24.9774440614007
60.2487176300185,24.9488933605431
60.1817493066673,24.994129113908
60.2304951298733,24.9730167636739
60.2008686987044,25.1467442362426
60.2478027029065,25.0878071385022
60.2557627645151,24.9588570044645
60.256125511645,25.1218679034944
60.2691162722374,24.9571850484366
60.2160255027212,25.0799273273789
60.2249674064146,24.9072137315876
60.2425434743449,25.0619747043169
60.2694664558114,24.9132996865709
60.2758945532324,25.0698717118969
None,None
60.1605670546192,24.9573633117184
60.1853796996089,25.0091383825425
60.2033815738263,25.0531967098604
60.2310220409562,25.093905459552
60.2343558866322,24.8654698687756
60.2355103778241,24.9769592450695
60.2432594085994,24.8651102047087
60.2497189430599,24.8803433936298
60.2669538711713,24.9946591859768
60.2674882148556,25.0553630003771
60.166750403749,24.8892077994538
60.1821495912856,25.0868170495547
60.1837494596885,24.9222701945025
60.2295734550395,25.0440920189968
60.2393087918118,25.0775277850902
60.1846107504657,25.1349338872096
60.197601754512,25.0122977046998
60.2439953906263,25.0089945233324
60.2470499024478,24.8632203664425
60.2552729502994,24.8879638910336
60.1518964297334,25.074355412798
60.1578597734523,25.0569412711728
60.1595888642209,24.9579304771029
60.1602354361388,24.9857942870912
60.1694320611836,24.970720018806
60.1740851845828,24.9023255030009
60.1851952017927,24.8890224386484
60.1931143339139,25.1426181561963
60.1939168787151,24.8812440130231
60.2013494524912,24.8748369385765
60.2069817663079,25.0340680709441
60.2073987085445,25.0204451591605
60.2163401594239,25.045384264481
60.2320837116801,24.9516601970673
60.2342763654598,24.9832354862401
60.2442453138145,25.0711072204042
60.2455871738241,24.9754800346903
60.2475646446684,24.9854262521939
60.2687944245317,25.0355007548642
60.2754958968204,24.9297694305624
60.2104204124059,25.1346110848778
60.2140176199587,24.8922425129188
60.215067196539,24.927313231886
60.2570935999454,24.9331337470874
60.2674100629902,24.9629146394245
60.1756439263376,25.049638958504
60.246435860068,25.0432275222528
60.2496791296806,24.983252686521
60.19939210317,24.8990062710282
60.2001899934658,25.0196971787436
60.2190139700989,25.0674590745573
None,None
60.1579530388429,24.9241822741824
60.1580987705645,25.045184402485
60.1840121537765,25.0925052707319
60.2076812466701,25.0726917224424
60.2111494655975,24.8994491243246
